1881	19980192	매직 스워드 	Quest For Camelot	1998	미국	장편	애니메이션,어드벤처,가족,판타지	프레데릭 두 차우	워너브러더스 코리아(주)	19980815	0
1882	19980153	고질라 	Godzilla	1998	미국	장편	SF,액션	롤랜드 에머리히	센트로폴리스 필름 프로덕션	19980627	0
1883	19990257	불워스	Bulworth	1998	미국	장편	코미디,드라마,멜로/로맨스	워렌 비티	투엔티쓰 센츄리-폭스 필름 코퍼레이션	19990904	0
1884	19988459	라스베가스의 공포와 혐오	Fear And Loathing In Las Vegas	1998	미국	장편	코미디	테리 길리엄	null		0
1885	19988423	섹스의 반대말	The Opposite Of Sex	1998	미국	장편	코미디	돈 루스	null		0
1887	19988743	덤 앤 더머 서부시대로 가다	Almost Heroes	1998	미국	장편	서부극(웨스턴),코미디	크리스토퍼 게스트	null		0
1888	19980252	사랑이 다시 올 때	Hope Floats	1998	미국	장편	멜로/로맨스,코미디	포레스트 휘테커	이십세기폭스필름코퍼레이션	19981107	0
1889	19978458	불면증	Insomnia	1997	노르웨이	장편	범죄,드라마,미스터리	에릭 스콜드바르그	null		0
1893	19980109	비욘드 사일런스	Beyond Silence	1996	독일	장편	드라마	까롤리네 링크	배이어리셔런드펑크	19980411	0
1895	19988740	더 이상 참을 수 없어	Can't Hardly Wait	1998	미국	장편	코미디,멜로/로맨스	해리 엘폰트, 데보라 캐플란	null		0
1896	19988747	베티	Cousin Bette	1998	영국,미국	장편	코미디,드라마	데스 맥키너프	null		0
1897	19988508	하이 아트	High Art	1998	미국	장편	멜로/로맨스	리사 촐로덴코	null		0
1899	19988120	사막 위의 열정	Passion In The Desert	1998	미국	장편	어드벤처,드라마	라비니아 커리어	null		0
1900	20010152	천국의 아이들	Children Of Heaven	1997	미국	장편	드라마,코미디	마지드 마지디	null	20010316	0
1904	20080980	바보 헨리	Henry Fool	1997	미국	장편	드라마	할 하틀리	null		0
1907	19980173	뮬란	Mulan	1998	미국	장편	애니메이션,어드벤처	베리 쿡, 토니 밴크로프트	월트디즈니	19980717	0
1911	19990123	닥터 두리틀 	Doctor Dolittle	1998	미국	장편	코미디,가족	베티 토마스	이십세기폭스필름코퍼레이션	19990130	0
1912	19980268	조지클루니의 표적	Out Of Sight	1998	미국	장편	액션,코미디,범죄,멜로/로맨스,스릴러	스티븐 소더버그	유니버셜 픽쳐스	19981205	0
1913	20136511	행잉 록에서의 소풍	Picnic at Hanging Rock	1975	호주	장편	드라마,미스터리	피터 위어	null		0
1916	20000243	버팔로 `66	Buffalo `66	1998	미국	장편	코미디,드라마	빈센트 갈로	라이온스 게이트 필름즈	20000923	0
1917	19980171	아마겟돈	Armageddon	1998	미국	장편	SF,드라마,액션	마이클 베이	제리부룩하이머필름	19980703	0
1918	19980186	리쎌웨폰 4 	Lethal Weapon 4	1998	미국	장편	범죄,스릴러,액션,코미디	리차드 도너	워너브러더스 코리아(주)	19980801	0
1920	19990210	스몰 솔저	Small Soldiers	1998	미국	장편	액션,코미디,어드벤처,SF	조 단테	엠블린엔터테인먼트, 드림웍스 SKG, 유니버셜 픽쳐스	19990612	0
1921	19988108	구성보희	Ninth Happiness	1998	홍콩	장편	코미디	고지삼	만다린 필름즈		0
1922	19988358	왓에버	Whatever	1998	프랑스,미국	장편	드라마	수잔 스쿡	null		0
1923	19980220	메리에겐 뭔가 특별한 것이 있다 	There's Something About Mary	1998	미국	장편	코미디	피터 패럴리, 바비 패럴리	이십세기폭스필름코퍼레이션	19980926	0
1925	19278003	윙스	Wings	1927				null	null		0
1927	19300003	서부 전선 이상 없다	All Quiet On The Western Front	1930	미국	장편	드라마,전쟁,액션	루이스 마일스톤	유니버셜 픽쳐스		0
1929	19328003	그랜드 호텔	Grand Hotel	1932	미국	장편	드라마	에드문드 골딩	null		0
1931	19358007	바운티 호의 반란	Mutiny On The Bounty	1935	미국	장편	어드벤처,드라마	프랭크 로이드	null		0
1934	19388005	우리들의 낙원	You Can't Take It With You	1938	미국	장편	코미디,멜로/로맨스	프랭크 카프라	null		0
1935	20101199	나의 계곡은 푸르렀다	How Green Was My Valley	1941	미국	장편	드라마,멜로/로맨스,가족	존 포드	null		0
1936	19428011	미니버 부인	Mrs. Miniver	1942				null	null		0
1937	19448003	나의 길을 가련다	Going My Way	1944	미국			null	null		0
1938	19458008	잃어버린 주말	The Lost Weekend	1945	미국	장편	드라마	빌리 와일더	null		0
1939	20126327	우리 생애 최고의 해	The Best Years Of Our Lives	1946	미국	장편	멜로/로맨스,드라마	윌리엄 와일러	사무엘 골드윈 컴퍼니		0
1940	19478010	신사협정	Gentleman's Agreement	1947	미국		드라마,멜로/로맨스	엘리아 카잔	null		0
1941	19488031	햄릿	Hamlet	1948	영국	장편	드라마	로렌스 올리비에	null		0
1942	19498014	모두가 왕의 부하들	All the King's Men	1949	미국	장편	드라마	로버트 로즌	null		0
1943	19528009	지상 최대의 쇼	The Greatest Show On Earth	1952				null	null		0
1944	19538016	지상에서 영원으로	From Here to Eternity	1953	미국	장편	전쟁,드라마,멜로/로맨스	프레드 진네만	콜럼비아 픽쳐스 코포레이션		0
1945	19548025	워터 프론트	On the Waterfront	1954				null	null		0
1946	19558020	마티	Marty	1955	미국		코미디,드라마	델버트 만	null		0
1947	19610001	웨스트 사이드 스토리	West Side Story	1961	미국	장편	뮤지컬,드라마,멜로/로맨스	로버트 와이즈, 제롬 로빈스	세븐 아트 프로덕션, 미리쉬 코퍼레이션, 베타 프로덕션	19990529	0
1948	19638025	톰 존스	Tom Jones	1963				null	null		0
1950	19678040	밤의 열기 속으로	In the Heat of the Night	1967	미국	장편	드라마,미스터리,범죄	노만 주이슨	null		0
1952	19698019	미드나잇 카우보이	Midnight Cowboy	1969	미국	장편	드라마	존 슐레진저	null	19751020	0
1953	19718149	프렌치 커넥션	The French Connection	1971	미국	장편	드라마,액션,스릴러,범죄	윌리엄 프리드킨	이십세기폭스필름코퍼레이션	19720527	0
1954	19770097	록키	Rocky	1976	미국	장편	드라마,액션	존 G. 어빌드센	차토프 프로덕션	19770611	0
1956	19808040	보통사람들	Ordinary People	1980	미국	장편	드라마	로버트 레드포드	null		0
1957	19818004	불의 전차	Chariots Of Fire	1981	영국	장편	드라마	휴 허드슨	null		0
1958	19840072	애정의 조건 	Terms Of Endearment	1983	미국	장편	가족,드라마,코미디	제임스 L. 브룩스	파라마운트 픽쳐스	19840331	0
1959	19860130	아웃오브 아프리카 	Out Of Africa	1985	미국	장편	드라마,멜로/로맨스	시드니 폴락	미라지, 유니버셜 픽쳐스	19861224	0
1960	19880227	마지막 황제	The Last Emperor	1987	영국,미국	장편	드라마,사극	베르나르도 베르톨루치	null	19881223	0
1962	19900195	드라이빙 미스데이지	Driving Miss Daisy	1989	미국	장편	드라마,코미디	브루스 베레스포드	머제스틱 필름즈 인터내셔널, 더 자눅 컴퍼니, 워너 브러더스 픽쳐스	19900512	0
1963	19698024	돈을 갖고 튀어라	Take the Money and Run	1969	미국	장편	코미디,범죄	우디 알렌	null		0
1964	19718151	클루트	Klute	1971				null	null		0
1965	19848152	리포맨	Repo Man	1984				null	null		0
1966	20133467	메트로폴리탄 	Metropolitan	1990	미국	장편	코미디	위트 스틸먼	null		0
1967	19868035	라비린스	Labyrinth	1986				null	null		0
1968	19858074	블랙훼스트 클럽	The Breakfast Club	1985				null	null		0
1974	19810066	13일의 금요일	Friday The 13th	1980	미국	장편	공포(호러),미스터리,스릴러	숀 S. 커닝햄	파라마운트 픽쳐스	19810808	0
1975	19818138	13일의 금요일 2	Friday The 13th Part 2	1981				null	null		0
1979	19868179	13일의 금요일 6 : 제이슨 살아있다	Friday the 13th Part VI : Jason Lives	1986				null	null		0
1980	19888239	13일의 금요일 7 : 새로운 살인	Friday The 13th Part VII : The New Blood	1988				null	null		0
1981	19898272	13일의 금요일 8 : 맨하탄에 나타난 제이슨	Friday The 13th Part VIII : Jason Takes Manhattan	1989				null	null		0
1982	19788143	할로윈	Halloween	1978	미국	장편	공포(호러)	존 카펜터	null		0
1983	19818117	할로윈 2	Halloween II	1981				null	null		0
1984	19828154	할로윈 3	Halloween III : Season of the Witch	1982				null	null		0
1991	19888093	사탄의 인형	Child's Play	1988				null	null		0
1992	19908357	사탄의인형2	Child'sPlay2	1990				null	null		0
1993	19918342	사탄의 인형 3	Child's Play 3	1991				null	null		0
1994	19910221	악령의 상자	Polter Geist	1982	미국	장편	공포(호러)	토베 후퍼	null	19910601	0
1995	20135303	폴터가이스트 2 	Poltergeist II: The Other Side	1986	미국	장편	공포(호러)	브라이언 깁슨	null		0
1996	20135224	폴터가이스트 3	Poltergeist III	1988	미국	장편	공포(호러)	게리 셔먼	null		0
1997	20010188	엑소시스트(재개봉)	The Exorcist	1973	미국	장편	공포(호러),미스터리	윌리엄 프리드킨	null		0
2000	19870152	리쎌웨폰-인간병기	Lethal Weapon :  Madman	1987	미국	장편	액션	리차드 도너	null	19871221	0
2001	19900145	불같은 약속	Lethal Weapon 2	1989	미국	장편	범죄,스릴러,액션	리차드 도너	실버 픽쳐스	19900224	0
2003	19850106	그렘린 	Gremlins	1984	미국	장편	공포(호러),코미디	조 단테	엠블린엔터테인먼트, 워너 브러더스 픽쳐스	19851214	0
2005	19860106	구니스 	The Goonies	1985	미국	장편	어드벤처,코미디,가족,스릴러	리차드 도너	엠블린엔터테인먼트, 워너 브러더스 픽쳐스	19860719	0
2006	19980229	마스크 오브 조로 	The Mask Of Zorro	1998	미국	장편	액션,어드벤처,코미디	마틴 캠벨	엠블린엔터테인먼트	19981003	0
2009	19738070	소일렌트 그린	Soylent Green	1973	미국	장편		리차드 플레이셔	null		0
2010	20134900	메트로폴리스	Metropolis	1927	독일	장편	SF,어드벤처	프리츠 랑	null		0
2013	19780079	포세이돈 어드벤쳐	The Poseidon Adventure	1972	미국	장편	드라마,어드벤처	로날드 님	이십세기폭스필름코퍼레이션	19740227	0
2018	19428003	밤비	Bambi	1942		장편		null	null		0
2019	19548035	7인의 사무라이	The Seven Samurai	1954	일본	장편	드라마,액션	구로사와 아키라	토호 컴퍼니		0
2020	19888216	위험한 관계 	Dangerous Liaisons	1988	영국,미국	장편	드라마,사극	스티븐 프리어스	null		0
2021	19848044	사구	Dune	1984	미국	장편	액션,어드벤처,SF,판타지	데이빗 린치	null		0
2022	20010069	예수의 마지막 유혹	The Last Temptation Of Christ	1988	미국	장편	드라마	마틴 스콜세지	null	20020125	0
2024	19918516	이브의 선택	The Rapture	1991				null	null		0
2026	19988207	크레들 베이	Disturbing Behavior	1998	호주,미국	장편	공포(호러),스릴러	데이빗 너터	null		0
2027	19988117	마피아	Jane Austen's Mafia!	1998	미국	장편	코미디,범죄	짐 에이브러햄스	null		0
2028	19980211	라이언 일병 구하기	Saving Private Ryan	1998	미국	장편	드라마,액션,전쟁	스티븐 스필버그	엠블린엔터테인먼트	19980912	0
2033	19858009	타란의 대모험	The Black Cauldron	1985				null	null		0
2035	20108105	털보 대소동	Blackbeard's Ghost	1968	미국	장편	코미디,가족,판타지	로버트 스티븐슨	월트 디즈니 픽쳐스	19720408	0
2036	19948062	백지수표	Blank Check	1994				null	null		0
2041	19818038	전사 콘돌맨	Condorman	1981				null	null		0
2043	19598056	세가지약속	DarbyO'GillAndTheLittlePeople	1959				null	null		0
2046	19868017	협곡의 실종	Flight Of The Navigator	1986				null	null		0
2048	19868011	위대한 명탐정 바실	The Great Mouse Detective	1986				null	null		0
2049	19678010	괴짜 백만장자	The Happiest Millionaire	1967	미국	장편	가족,멜로/로맨스,코미디,뮤지컬	노먼 토커	null		0
2052	19938171	호커스 포커스	Hocus Pocus	1993				null	null		0
2054	19900359	애들이 줄었어요	Honey,I Shrunk The Kids	1989	미국	장편	SF,코미디	조 존스톤	실버 스크린 파트너스, 월트 디즈니 픽쳐스	19901222	0
2058	19980233	네고시에이터	The Negotiator	1998	미국,독일	장편	드라마,범죄,스릴러,액션	F. 게리 그레이	null	19981024	0
2059	19988042	페어런트 트랩	The Parent Trap	1998	미국	장편	가족,멜로/로맨스,코미디	낸시 마이어스	null		0
2060	19988752	베이스켓볼	BASEketball	1998	미국	장편	코미디	데이빗 주커	null		0
2062	19988594	거버니스	The Governess	1998	미국	장편	드라마,멜로/로맨스	산드라 골드바처	null		0
2064	19898057	로저와 나	Roger & Me	1989	미국	장편	다큐멘터리	마이클 무어	null		0
2065	19858085	카이로의 붉은 장미	The Purple Rose of Cairo	1985				null	null		0
2066	20134727	과거로부터	Out Of The Past	1947	미국	장편	스릴러,공포(호러),드라마	자크 투르뇌르	null		0
2067	19650001	닥터 지바고	Doctor Zhivago	1965	미국	장편	드라마,멜로/로맨스	데이빗 린	메트로-골드윈-마이어	19780101	0
2068	19960326	화니와 알렉산더 	Fanny And Alexander	1982	스웨덴	장편	드라마,미스터리,판타지	잉마르 베리만	고몽	19961116	0
2069	19858091	바운티풀 여행	The Trip To Bountiful	1985				null	null		0
2070	19838064	텐더 머시즈	Tender Mercies	1983				null	null		0
2071	19938176	AIDS	And the Band Played On	1993				null	null		0
2073	19858096	여정	Fandango	1985	미국	장편	코미디	케빈 레이놀즈	null		0
2074	19910138	비엔나 호텔의 야간배달부	The Night Porter	1974	미국,이탈리아	장편	드라마,멜로/로맨스,범죄	릴리아나 카바니	null	19910119	0
2075	19818125	메피스토	Mephisto	1981				null	null		0
2076	19920315	블루벨벳	Blue Velvet	1986	미국	장편	드라마,스릴러,미스터리,범죄	데이빗 린치	null	19921017	0
2077	19858044	머나먼 시애틀	The Journey Of Natty Gann	1985				null	null		0
2078	19930398	정글북	Jungle Book	1967	미국	장편	애니메이션	볼프강 라이터만	null	19931224	0
2080	19558001	레이디와 트램프	Lady and The Tramp	1955				null	null		0
2081	19970306	인어공주 	The Little Mermaid	1989	미국	장편	애니메이션,멜로/로맨스,가족,뮤지컬	존 머스커, 론 클레멘츠	월트디즈니	19911221	0
2082	19928019	마이티 덕	The Mighty Ducks	1992				null	null		0
2084	19928151	뉴스보이	Newsies	1992				null	null		0
2086	19858022	기적의 크리스마스	One Magic Christmas	1985	미국	장편	판타지	필립 보소스	null		0
2087	19538001	피터 팬	Peter Pan	1953	미국	장편	애니메이션,어드벤처,가족	해밀튼 러스크, 클라이드 제로니미, 윌프레드 잭슨	월트 디즈니 프로덕션	19570613	0
2088	19808013	뽀빠이	Popeye	1980				null	null		0
2089	19908020	코디와 생쥐 구조대	The Rescuers Down Under	1990				null	null		0
2090	19778017	버나드와 비앙카의 구출 대모험	Rescuers	1977	미국	장편	애니메이션	볼프강 라이터만	null		0
2092	19948049	알라딘 2 : 돌아온 쟈파	The Return Of Jafar	1994				null	null		0
2093	19858016	마법의 나라 오즈	Return To Oz	1985				null	null		0
2096	20108648	잠자는 숲속의 공주	Sleeping Beauty	1959	미국	장편	판타지,애니메이션,뮤지컬	클라이드 제로니미	월트 디즈니 픽쳐스	19730725	0
2100	19880111	스프래쉬	Splash	1984	미국	장편	코미디	론 하워드	null	19880402	0
2103	19958083	패트릭 스웨이즈의 톨 테일	Tall Tale	1995				null	null		0
2104	19828089	텍스	Tex	1982				null	null		0
2105	19828010	트론	Tron	1982				null	null		0
2106	19938169	반항의 춤	Swing kids	1993				null	null		0
2107	19990273	H20	Halloween H20: 20 Years Later	1998	미국	장편	공포(호러),스릴러	스티브 마이너	디멘션 필름즈, 나이트폴 프로덕션즈	19991009	0
2109	19798138	바보 네이빈	The Jerk	1979				null	null		0
2110	19828047	죽은 자는 체크 무늬를 입지 않는다	Dead Men Don't Wear Plaid	1982				null	null		0
2111	19838171	전자 두뇌 인간	The Man With Two Brains	1983				null	null		0
2112	19918123	그랜드 캐년	Grand Canyon	1991	미국	장편	범죄,드라마	로렌스 캐스단	null		0
2115	19850090	인디아나 존스 - 마궁의 사원, 저주받은 사원 	Indiana Jones And The Temple Of Doom	1984	미국	장편	액션,코미디	스티븐 스필버그	루카스필름, 파라마운트 픽쳐스	19850508	0
2116	19788020	로드 오브 링스	The Lord of the Rings	1978				null	null		0
2117	19848250	1984	Nineteen Eighty-Four	1984				null	null		0
2118	19838136	초인지대	The Dead Zone	1983	미국	장편	드라마,공포(호러),스릴러	데이비드 크로넨버그	null		0
2119	19868206	맥시멈 오버드라이브	Maximum Overdrive	1986				null	null		0
2121	19838048	광견 쿠조	Cujo	1983	미국	장편	공포(호러),스릴러	루이스 티그	null		0
2122	19848172	옥수수 밭의 아이들	Children of the Corn	1984	미국	장편	공포(호러),스릴러	조엘 소이슨	null		0
2123	19898021	찰리의 천국여행	All Dogs Go to Heaven	1989	영국,미국	장편	애니메이션	돈 블루스	null		0
2126	19980187	스네이크 아이즈	Snake Eyes	1998	미국	장편	미스터리,스릴러,액션	브라이언 드 팔마	파라마운트 픽쳐스	19980829	0
2130	19808209	아틀란틱 시티	Atlantic City	1980				null	null		0
2131	20070396	가을 소나타	Autumn Sonata	1978	스웨덴	장편	드라마	잉마르 베리만	null	20120322	0
2134	19858231	신비의 체험	Weird Science	1985				null	null		0
2135	20151126	닥터 두리틀	Doctor Dolittle	1967	미국	장편	어드벤처,코미디	리차드 플레이셔	null		0
2137	19738016	아기돼지 윌버와 친구들	Charlotte's Web	1973				null	null		0
2139	19828012	마우스 킹	The Secret of NIMH	1982				null	null		0
2143	19858179	리젠드	Legend	1985				null	null		0
2145	19868088	핑크빛 연인	Pretty In Pink	1986				null	null		0
2146	19858081	세인트 엘모의 열정	St. Elmo's Fire	1985				null	null		0
2147	19868267	에이라의 전설	The Clan Of The Cave Bear	1986				null	null		0
2148	19870122	가브린	House	1986	미국	장편	공포(호러),코미디	스티브 마이너	null	19870905	0
2149	19878096	하우스 2	House II : The Second Story	1987				null	null		0
2152	19988063	에어 버드 2	Air Bud : Golden Receiver	1998	미국,캐나다	장편	코미디,가족	리차드 마틴	null		0
2153	19980234	어벤저	The Avengers	1998	미국	장편	액션,어드벤처	제레미아 체칙	워너브러더스 코리아(주)	19981003	0
2154	19988185	레게 파티	How Stella Got Her Groove Back	1998	미국	장편	멜로/로맨스,드라마	케빈 로드니 설리반	null		0
2155	19988386	비버리 힐즈의 아우성	Slums Of Beverly Hills	1998	미국	장편	코미디	타마라 젠킨스	null		0
2158	20114972	헨리 : 연쇄살인범의 초상 2	Henry: Portrait Of A Serial Killer, Part 2	1998	미국	장편	범죄,공포(호러),스릴러	척 파렐로	null		0
2160	19688046	악마의 씨	Rosemary's Baby	1968				null	null		0
2161	19880156	네버 앤딩 스토리	The Neverending Story	1984	독일	장편	판타지,어드벤처,가족	볼프강 페터젠	워너 브러더스 픽쳐스	19880716	0
2162	19908021	네버엔딩 스토리 2	The NeverEnding Story II : The Next Chapter	1990				null	null		0
2166	19990156	리턴 투 파라다이스 	Return To Paradise	1998	미국	장편	드라마,멜로/로맨스,스릴러	조셉 루벤	폴리그램 필름드 엔터테인먼트, 테트라그램	19990403	0
2167	19980249	블레이드	Blade	1998	미국	장편	공포(호러),스릴러,액션	스티븐 노링턴	아멘라필름즈, 뉴라인 시네마	19981107	0
2168	19990291	댄스 위드 미 	Dance With Me	1998	미국	장편	드라마,멜로/로맨스	랜다 헤인즈	콜럼비아 픽쳐스 코포레이션, 만달레이 엔터테인먼트	19991023	0
2170	19980254	롱풀리 어큐즈드 	Wrongfully Accused	1998	미국,캐나다,독일	장편	액션,코미디	팻 프로프트	모건 크릭 프로덕션즈	19981128	0
2171	19988640	넥스트 스톱 원더랜드	Next Stop Wonderland	1998	미국	장편	코미디,드라마,멜로/로맨스	브래드 앤더슨	null		0
2172	19988091	프리티 펀치	Strike!	1998	이탈리아,캐나다,미국	장편	코미디	사라 케노찬	null		0
2174	19888014	비틀쥬스	Beetlejuice	1988				null	null		0
2176	20134927	로프	Rope	1948	미국	장편	스릴러,범죄	알프레드 히치콕	null		0
2179	19698050	토파즈	Topaz	1969	미국	장편	범죄,스릴러	알프레드 히치콕	유니버셜 픽쳐스	19720902	0
2181	19648015	마니	Marnie	1964				null	null		0
2182	20137688	누명 쓴 사나이 	The Wrong Man 	1956	미국	장편	범죄,드라마	알프레드 히치콕	null		0
2184	20108907	해리의 소동	The Trouble With Harry	1955	미국	장편	코미디,미스터리	알프레드 히치콕	null		0
2185	19530015	나는 고백한다	I Confess	1953	미국	장편	드라마,스릴러	알프레드 히치콕	워너브러더스 코리아(주)		0
2186	19518014	열차 안에 낯선자들	Strangers on a Train	1951				null	null		0
2187	20137687	무대 공포증	Stage Fright	1950	미국	장편	범죄,스릴러	알프레드 히치콕	null		0
2188	19988596	54	54	1998	미국	장편	드라마	마크 크리스토퍼	null		0
2189	19980261	난 이상한 사람과 결혼했다	I Married a Strange Person!	1997	미국	장편	애니메이션,코미디,판타지	빌 플림톤	null	19981114	0
2192	20135113	바다를 보라	See the Sea	1997	프랑스	장편	스릴러	프랑소와 오종	null		0
2193	19900253	윌로우	Willow	1988	미국	장편	SF,액션	론 하워드	이메이진엔터테인먼트, 루카스필름, 메트로-골드윈-마이어	19900721	0
2194	19890288	언터처블	The Untouchables	1987	미국	장편	드라마,범죄,스릴러,액션	브라이언 드 팔마	파라마운트 픽쳐스	19891118	0
2195	19988690	못말리는 해결사	Dirty Work	1998	캐나다,미국	장편	코미디	밥 사겟	null		0
2196	19980240	넉오프	Knock Off	1998	미국,홍콩	장편	범죄,액션	서극	필름워크샵(주)	19981003	0
2200	20136048	염소자리	Under Capricorn	1949	영국	장편	드라마,범죄	알프레드 히치콕	null		0
2201	20135746	패러딘 부인의 사랑	The Paradine Case	1947	미국	장편	드라마	알프레드 히치콕	null		0
2202	19448007	라이프보트	Lifeboat	1944				null	null		0
2203	19438016	의혹의 그림자	Shadow Of A Doubt	1943	미국	장편	범죄,미스터리,스릴러	알프레드 히치콕	null		0
2204	20135144	파괴공작원	Saboteur	1942	미국	장편	스릴러	알프레드 히치콕	null		0
2205	20137686	스미스 부부 	Mr. & Mrs. Smith 	1941	미국	장편	멜로/로맨스,코미디	알프레드 히치콕	null		0
2206	2009A130	서스피션	Suspicion	1941	미국	장편	미스터리,스릴러	알프레드 히치콕	null		0
2207	19398009	자마이카 인	Alfred Hitchcock's 'Jamaica Inn'	1939				null	null		0
2208	19388011	사라진 여인	The Lady Vanishes	1938	영국	장편	액션,코미디,미스터리,멜로/로맨스,스릴러	알프레드 히치콕	null		0
2209	19378014	영 앤 이노센트	Young and Innocent	1937				null	null		0
2210	19368007	사보타주	Sabotage	1936	영국	장편	드라마	알프레드 히치콕	null		0
2211	19368003	비밀 첩보원	The Secret Agent	1936				null	null		0
2221	20135190	블랙메일	Blackmail	1929	영국	장편	드라마,범죄	알프레드 히치콕	null		0
2231	19990124	라운더스	Rounders	1998	미국	장편	드라마	존 달	미라맥스 필름즈	19990130	0
2232	19990285	큐브	Cube	1997	캐나다	장편	공포(호러),스릴러,미스터리,SF	빈센조 나탈리	Cube Libre, 온타리오 필름, The Feature Film Project, The Harold Greenberg Fund, Viacom Canada , 텔레필름 캐나다	19991023	0
2236	19990305	사이먼 버치 	Simon Birch	1998	미국,캐나다	장편	코미디,드라마	마크 스티븐 존슨	카라반 픽쳐스, 할리우드픽처스	19991120	0
2243	19880107	브로드캐스트 뉴스	Broadcast News	1987	미국	장편	드라마,코미디	null	이십세기폭스필름코퍼레이션, 아메리칸엔터테인먼트, 그라시에필름	19880326	0
2245	19900202	워킹걸	Working Girl	1988	미국	장편	드라마,코미디	마이크 니콜스	이십세기폭스필름코퍼레이션	19900519	0
2249	19908368	FBI 증인 : 나의 푸른 하늘	My Blue Heaven	1990				null	null		0
2250	19908164	미망인의 계절	Men Don't Leave	1990				null	null		0
2252	19928729	삼국지	Great Conquest: The Romance Of Three Kingdoms	1992	일본	장편	애니메이션	카츠마타 토모하루	null		0
2255	19828070	연애 종합병원	Young Doctors in Love	1982				null	null		0
2258	19840037	소림대사	Shaolin Master	1984	한국	장편	사극,액션	남기남	(주)삼영필림	19840505	0
2259	19848187	리오의 연정	Blame It On Rio	1984				null	null		0
2261	2010A231	크레이지걸	One Crazy Summer	1986				null	null		0
2264	19898313	천사탈주	We're No Angels	1989				null	null		0
2265	19918311	난폭한 주말	Nothing But Trouble	1991				null	null		0
2266	19910344	사랑의 기쁨	The Butcher'S Wife	1991	미국	장편	코미디,멜로/로맨스,판타지	테리 휴즈	null	19911221	0
2267	19918260	위험한 상상	Mortal Thoughts	1991				null	null		0
2269	19930143	은밀한 유혹	Indecent Proposal	1993	미국	장편	드라마,멜로/로맨스	애드리안 라인	파라마운트 픽쳐스	19930528	0
2272	19988109	원 트루 씽	One True Thing	1998	미국	장편	드라마	칼 프랭클린	null		0
2273	19980226	러시 아워 	Rush Hour	1998	미국	장편	범죄,액션,코미디	브렛 래트너	뉴라인 시네마	19981003	0
2275	19988361	6현의 사무라이	Six-String Samurai	1998	미국	장편	액션,어드벤처,코미디	랜스 먼지아	null		0
2278	19980247	로닌 	Ronin	1998	미국	장편	범죄,스릴러,액션	존 프랑켄하이머	FGM엔터테인먼트	19981114	0
2279	19990142	캠퍼스 레전드	Urban Legend	1998	미국	장편	공포(호러),미스터리,스릴러	제이미 블랭크스 	카날플러스 드로이츠, 오리지널 필름, 파닉스 픽쳐스	19990313	0
2282	19988090	포토그래퍼	Pecker	1998	미국	장편	코미디	존 워터스	null		0
2283	20107742	마지막 사랑	The Sheltering Sky	1990	미국	장편	드라마	베르나르도 베르톨루치	null		0
2284	19950077	밴디트 퀸	Bandit Queen	1994	인도	장편	드라마	세자르 카푸르	채널4필름	19950128	0
2285	19688101	만약	If....	1968				null	null		0
2288	19828094	사물의 상태	The State of Things	1982				null	null		0
2290	19808070	스타더스트 메모리즈	Stardust Memories	1980				null	null		0
2291	19910242	가위손	Edward Scissorhands	1990	미국	장편	드라마	팀 버튼 	null	19910629	0
2293	19990229	샤드라크	Shadrach	1998	미국	장편	가족,드라마	수잔나 스티론	밀레니엄 필름즈, 누 이미지 필름즈, 타이드워터 	19990717	0
2294	19980246	개미	Antz	1998	미국	장편	애니메이션,코미디,어드벤처,가족	에릭 다넬, 팀 존슨	드림웍스 SKG	19981107	0
2295	19988100	임포스터	The Impostors	1998	미국	장편	코미디	스탠리 투치	null		0
2297	19980248	천국보다 아름다운	What Dreams May Come	1998	미국	장편	멜로/로맨스,판타지	빈센트 워드	null	19981128	0
2300	19688039	프로듀서	The Producers	1968				null	null		0
2303	19758010	내쉬빌	Nashville	1975	미국	장편		로버트 알트만	null		0
2306	19988064	홀리 맨	Holy Man	1998	미국	장편	코미디	스티븐 헤렉	null		0
2307	19990145	원 터프 캅	One Tough Cop	1998	미국	장편	액션,범죄	브루노 바레토	패트리어트 픽쳐스	19990313	0
2310	20000266	마이티	The Mighty	1998	미국	장편	드라마,코미디	피터 첼섬	미라맥스 필름즈	20001014	0
2311	19848050	2010년 우주 여행	2010 : The Year We Make Contact	1984				null	null		0
2313	19808140	엘리펀트 맨	The Elephant Man	1980				null	null		0
2314	19988448	비러브드	Beloved	1998	미국	장편	드라마,공포(호러)	조나단 드미	null		0
2315	19990185	처키의 신부 	Bride Of Chucky	1998	미국	장편	공포(호러),스릴러,코미디	우인태	유니버셜 픽쳐스, 미드윈터 프로덕션	19990501	0
2316	19980270	프랙티컬 매직	Practical Magic	1998	미국	장편	드라마,미스터리,판타지,멜로/로맨스	그리핀 던	워너브러더스 코리아(주)	19981212	0
2318	20132563	해피니스	Happiness	1998	미국	장편		토드 소론즈	null		0
2320	19988430	죽음보다 무서운 비밀	Apt Pupil	1998	미국,프랑스	장편	드라마,스릴러	브라이언 싱어	null		0
2321	19990161	플레전트빌 	Pleasantville	1998	미국	장편	코미디,드라마,판타지	게리 로스	뉴라인 시네마, 라저 덴 라이프 프로덕션	19990410	0
