3105	사랑의 기적	Awakenings	1990	미국	장편	드라마	페니 마샬	null	19910330	0
3107	분노의 역류	BACKDRAFT	1991	미국	장편	드라마,액션,미스터리,스릴러	론 하워드	null	19910803	0
3109	살아가는 나날들	The River	1984				null	null		0
3110	불타는 신록	A Country Affair	1984	한국	장편	드라마,멜로/로맨스	김응천	동아흥행㈜	19840526	0
3111	마음의 고향	Places in the Heart	1984				null	null		0
3113	엔드 오브 데이즈	End Of Days	1999	미국	장편	액션,스릴러,미스터리,공포(호러)	피터 하이암스	비콘커뮤니케이션즈, 유니버셜 픽쳐스	19991204	0
3114	토이 스토리 2	Toy Story 2	1999	미국	장편	애니메이션,어드벤처,가족	존 라세터, 리 운크리치, 애쉬 브래넌	픽사 애니메이션 스튜디오, 월트 디즈니 픽쳐스	19991218	0
3115	플로리스	Flawless	1999	미국	장편	코미디,드라마	조엘 슈마허	트라이베카 프로덕션	20000325	0
3117	라이드 위드 데블	Ride With The Devil	1999	미국	장편	드라마,사극	이안	유니버셜 픽쳐스	20000826	0
3126	애종	The End of the Affair	1955	영국	장편	드라마,전쟁	에드워드 디미트릭	콜럼비아 픽쳐스 코포레이션		0
3127	홀리 스모크	Holy Smoke	1999	호주,미국	장편	드라마,코미디	제인 캠피온	null		0
3129	스윗 앤 로다운	Sweet And Lowdown	1999	미국	장편	코미디,드라마	우디 앨런	null		0
3130	허영의 불꽃	The Bonfire Of The Vanities	1990				null	null		0
3134	거대한 환상	The Grand illusion	1937	프랑스	장편	드라마,전쟁	장 르누아르	null		0
3135	위대한 산티니	The Great Santini	1979				null	null		0
3137	바다의 늑대들	The Sea Wolves: The Last Charge Of The Calcutta Light Horse	1980	영국	장편	액션	앤드류 V. 맥라글렌	null	19801218	0
3140	세 가지 시대	Three Ages	1923	미국	장편	기타	버스터 키튼, 에드워드 F. 클라인	null		0
3141	불륜의 방랑아	The Two Jakes	1990				null	null		0
3142	U2 : 래틀 앤드 험	U2 : Rattle and Hum	1988				null	null		0
3145	크레이들 윌 락	Cradle Will Rock	1999	미국	장편	드라마	팀 로빈스	null		0
3146	듀스 비갈로	Deuce Bigalow : Male Gigolo	1999	미국	장편	코미디	마이크 미첼	터치스톤 픽처스	20001028	0
3147	그린마일	The Green Mile	1999	미국	장편	드라마,판타지	프랭크 다라본트	캐슬 락 엔터테인먼트	20000304	0
3150	전쟁 지역	The War Zone	1999	이탈리아,영국	장편	드라마	팀 로스	null		0
3152	마지막 영화관	The Last Picture Show	1971		장편	드라마	피터 보그다노비치	null		0
3155	애나 앤드 킹	Anna And The King	1999	미국	장편	드라마,코미디,멜로/로맨스	앤디 테넌트	폭스2000픽처스	19991231	0
3156	바이센테니얼 맨	Bicentennial Man	1999	미국	장편	SF,드라마,멜로/로맨스	크리스 콜럼버스	1492픽쳐스	20000129	0
3157	스튜어트 리틀	Stuart Little	1999	미국,독일	장편	코미디,가족,애니메이션	롭 민코프	콜럼비아 트라이스타	20000108	0
3160	매그놀리아	Magnolia	1999	미국	장편	드라마	폴 토마스 앤더슨	뉴라인 시네마	20000415	0
3162	심파티코	Simpatico	1999	영국,프랑스,미국	장편	코미디,범죄	매튜 워처스	null		0
3163	뒤죽박죽	Topsy-Turvy	1999	영국	장편	코미디,드라마	마이크 리	null		0
3165	머니맨	Boiling Point / Money Men	1993				null	null		0
3167	애정과 욕망	Carnal Knowledge	1971	미국	장편	드라마,코미디	마이크 니콜스	null		0
3168	이지라이더	Easy Rider	1969	미국	장편	범죄,드라마	데니스 호퍼	콜럼비아 픽쳐스 코포레이션, 판다 필름, 레이버트 프로덕션	19990403	0
3171	꼭대기 방	Room At The Top	1959	영국	장편	드라마	잭 클레이튼	null		0
3173	애니 기븐 선데이	Any Given Sunday	1999	미국	장편	드라마	올리버 스톤	워너 브러더스 픽쳐스	20000520	0
3174	짐 캐리의 맨 온 더 문	Man On The Moon	1999	영국,독일,일본,미국	장편	코미디,드라마	밀로스 포만	null		0
3175	갤럭시 퀘스트	Galaxy Quest	1999	미국	장편	SF,어드벤처,코미디	딘 패리소트	드림웍스 SKG	20000429	0
3176	리플리	The Talented Mr.Ripley	1999	미국	장편	범죄,스릴러,미스터리	안소니 밍겔라	미라지 엔터프라이즈, 파라마운트 픽쳐스, 미라맥스 필름즈	20000304	0
3177	프라이 데이 2: 넥스트 프라이데이	Next Friday	2000	미국	장편	코미디	스티브 카	null		0
3178	허리케인 카터	The Hurricane	1999	미국	장편	드라마	노만 주이슨	null	20000318	0
3179	안젤라스 애쉬스	Angela's Ashes	1999	미국,아일랜드	장편	드라마	알란 파커	null		0
3181	타이투스	Titus	1999	미국	장편	드라마,전쟁	줄리 테이머	null		0
3183	세번째 기적	The Third Miracle	1999	미국	장편	드라마	아그네츠카 홀란드	null		0
3185	삼나무에 내리는 눈	Snow Falling On Cedars	1999	미국	장편	드라마	스콧 힉스	유니버셜 픽쳐스	20000219	0
3194	추억	The Way We Were	1973	미국	장편	뮤지컬,드라마,멜로/로맨스	시드니 폴락	null		0
3196	제17 포로수용소	Stalag 17	1953	미국	장편	드라마,전쟁	빌리 와일더	null		0
3198	빠삐용	Papillon	1973	미국,프랑스	장편	드라마,어드벤처	프랭크린 J. 샤프너	null	19740907	0
3199	여심	Pal Joey	1957	미국	장편	드라마	조지 시드니	콜럼비아 픽쳐스 코포레이션		0
3200	마지막 지령	The Last Detail	1973				null	null		0
3201	잃어버린 전주곡	Five Easy Pieces	1970	미국	장편	드라마	밥 라펠슨	null		0
3203	죽음의 항해	Dead Calm	1989	호주	장편	드라마,스릴러	필립 노이스	null		0
3204	브라질에서 온 소년	The Boys From Brazil	1978	미국	장편	스릴러,드라마,SF	프랭클린 J. 샤프너	null		0
3207	킬리만자로의 눈	The Snows of Kilimanjaro	1952	미국	장편	드라마,멜로/로맨스	헨리 킹	null		0
3210	리치몬드 연애소동	Fast Times at Ridgemont High	1982				null	null		0
3214	아메리칸 플라이어	American Flyers	1985				null	null		0
3219	퍼시픽 하이츠	Pacific Heights	1990	미국	장편	스릴러,드라마,범죄	존 슐레진저	null	19920101	0
3222	카르멘 90	CARMEN NUE	1984	스페인	장편	뮤지컬,코미디	알베르 로페즈	null	19900915	0
3224	모래의 여인	Woman in the Dunes	1964	일본	장편	드라마	null	세기상사㈜	20080811	0
3225	다운 투 유	Down To You	2000	미국	장편	코미디,드라마	크리스 아이작슨	null	20001216	0
3230	오데사 화일	The Odessa File	1974				null	null		0
3232	일곱 번의 기회	Seven Chances	1925	미국	장편	코미디,가족,멜로/로맨스	버스터 키튼	null		0
3240	빅 티즈	The Big Tease	1999	영국,미국	장편	코미디	케빈 알렌	null		0
3244	굿바이 걸	Neil Simon's The Goodbye Girl	1977	미국	장편	코미디	허버트 로스	null		0
3247	시스터 액트	Sister Act	1992				null	null		0
3250	얼라이브	Alive	1993	미국	장편	드라마,스릴러,액션,어드벤처	프랭크 마샬	파라마운트 픽쳐스	19930424	0
3251	신의 아그네스 	Agnes Of God	1985	미국	장편	드라마,미스터리	노만 주이슨	null	19870912	0
3254	웨인즈 월드 2	Wayne's World 2	1993	미국	장편	코미디	스티븐 서직	null		0
3256	패트리어트 게임	Patriot Games	1992	미국	장편	스릴러,액션,드라마	필립 노이스	파라마운트 픽쳐스	19920905	0
3257	보디가드	The Bodyguard	1992	미국	장편	드라마,멜로/로맨스	믹 잭슨	티그 프로덕션	19921205	0
3258	죽어야 사는 여자	Death Becomes Her	1992	미국	장편	코미디,판타지	로버트 저메키스	유니버셜 픽쳐스	19921128	0
3259	파 앤드 어웨이	Far And Away	1992	미국	장편	멜로/로맨스,서부극(웨스턴),어드벤처	론 하워드	유니버셜 픽쳐스	19920801	0
3261	클럽 싱글즈	Singles	1992				null	null		0
3263	덩크슛 	White Men Can'T Jump	1992	미국	장편	드라마,코미디	론 쉘톤	null	19940326	0
3270	사랑은 은반위에	The Cutting Edge	1992	미국	장편	드라마	폴 마이클 글레이저	null	19921017	0
3271	오브 마이스 앤 맨	Of Mice and Men	1992	미국	장편	드라마	게리 시나이즈	null		0
3272	악질 경찰	Bad Lieutenant	1992	미국	장편	범죄,드라마	아벨 페라라	null		0
3273	스크림 3	Scream 3	2000	미국	장편	공포(호러)	웨스 크레이븐	크레이븐-마달레나 필름	20000429	0
3274	위험한 독신녀	Single White Female	1992	미국	장편	스릴러,드라마	바벳 슈로더	null	19921024	0
3275	분닥 세인트 2	The Boondock Saints 2	2000	미국	장편	액션	제프 쉐치터	null		0
3276	건 샤이	Gun Shy	2000	미국	장편	코미디,범죄,멜로/로맨스	에릭 브라케니	null		0
3285	해변으로가다	Bloody Beach	2000	한국	장편	공포(호러),미스터리,스릴러	김인수	쿠앤필름(주)	20000812	0
3286	스노우 데이	Snow Day	2000	미국	장편	어드벤처,코미디,가족	크리스 코치	null		0
3287	티거무비	The Tigger Movie	2000	미국	장편	애니메이션,코미디	준 폴켄스타인	월트 디즈니 픽쳐스	20000504	0
3289	책상 서랍 속의 동화	Not One Less	1999	중국	장편	드라마	장예모	콜럼비아 픽쳐스 코포레이션, 구앙시필름즈튜디오	19991030	0
3298	보일러룸	Boiler Room	2000	미국	장편	범죄,스릴러	벤 영거	뉴라인 시네마	20001014	0
3300	에이리언 2020	Pitch Black	2000	미국	장편	SF,공포(호러),액션	데이빗 토히	인터스코프커뮤니케이션	20000520	0
3301	나인 야드	The Whole Nine Yards	2000	미국	장편	범죄,코미디	조나단 린	null	20000311	0
3302	아름다운 사람들	Beautiful People	1999	영국	장편	코미디	자스민 디즈더	null	20000527	0
3307	시티 라이트	City Lights	1931	미국	장편	코미디,드라마,멜로/로맨스	찰리 채플린 	찰리채플린프로덕션	19890204	0
3310	키드	The Kid	1921	미국	장편	코미디,드라마,가족	찰리 채플린	null	19891215	0
3311	라라미에서 온 사나이	The Man from laramie	1955	미국	장편	액션,서부극(웨스턴),미스터리	안소니 만	콜럼비아 픽쳐스 코포레이션		0
3313	동창회 대소동	National lampoon's class reunion	1982				null	null		0
3316	레인디어 게임	Reindeer Games	2000	미국	장편	액션,스릴러,범죄	존 프랑켄하이머	디멘션 필름즈	20010609	0
3317	원더 보이즈	Wonder Boys	2000	독일,일본,영국,미국	장편	드라마,코미디	커티스 핸슨	null		0
3320	미후네	Mifune's Last Song	1999	덴마크	장편	드라마,멜로/로맨스,코미디	소렌 크라그-야콥센 	null	20081120	0
3324	드라우닝 모나	Drowning Mona	2000	미국	장편	범죄,미스터리,코미디	닉 고메즈	null		0
3325	넥스트 베스트 씽	The Next Best Thing	2000	미국	장편	드라마,멜로/로맨스	존 슐레진저	null	20011124	0
3326	너 어느 별에서 왔니?	What Planet Are You From?	2000	미국	장편	코미디,SF	마이크 니콜스	콜럼비아 픽쳐스 코포레이션	20010303	0
3327	비욘드 더 맷	Beyond The Mat	1999	미국	장편	다큐멘터리	배리 W. 블로스타인	null		0
3330	초원의 빛	Splendor in the Grass	1961	미국	장편	멜로/로맨스,드라마	엘리아 카잔	워너 브러더스 픽쳐스	19720318	0
3331	마이튜터 	My Tutor	1983	미국	장편	코미디	null	null	19831207	0
3333	조지 수녀의 살해	The Killing of Sister George	1968	미국	장편	드라마	로버트 알드리치	null		0
3334	키라고	Key Largo	1948				null	null		0
3339	17인의 프로페셔날	CROSS OF IRON	1977	영국,독일	장편	액션,드라마,전쟁	샘 페킨파	null	19780207	0
3342	버디	Birdy	1984	미국	장편	드라마,전쟁	알란 파커	null		0
3343	그리고 신은 여자를 창조했다	And God Created Woman	1988	미국	장편	드라마	로져 바딤	null	19890204	0
3354	미션 투 마스	Mission To Mars	2000	미국	장편	SF,액션,어드벤처	브라이언 드 팔마	터치스톤 픽처스	20000504	0
3355	나인스 게이트	Ninth Gate	1999	미국	장편	공포(호러),미스터리,스릴러	로만 폴란스키	null	20001111	0
3357	동쪽 서쪽	East-West	1999	불가리아,프랑스,러시아,스페인	장편	드라마,멜로/로맨스	레지스 와그니어	null		0
3358	영혼의 사랑	Defending Your Life	1991	미국	장편	코미디,멜로/로맨스,판타지	알버트 브룩스	null		0
3359	브레이킹 어웨이	Breaking Away	1979	미국	장편	가족,드라마,코미디	피터 예이츠	이십세기폭스필름코퍼레이션	19800717	0
3360	후지어	Hoosiers	1986	미국	장편	드라마	데이빗 앤스포	null		0
3362	뜨거운 오후	Dog Day Afternoon	1975	미국	장편	드라마,스릴러,범죄	시드니 루멧	null		0
3363	청춘낙서	American Graffiti	1973				null	null		0
3364	존 휴스턴 회고전-아스팔트 정글	The Asphalt Jungle	1950	미국	장편	드라마	null	null	20080315	0
3365	수색자	The Searchers	1956	미국	장편	액션,드라마,어드벤처,서부극(웨스턴)	존 포드	워너 브러더스 픽쳐스		0
3368	빅 컨츄리	Big Country	1958				null	null		0
3370	배신의 계절	Betrayed The	1988				null	null		0
3372	레마겐의 철교	The Bridge At Remagen	1969	미국	장편	액션,전쟁	존 길러민	null		0
3379	그날이 오면	On the Beach	1959	미국	장편	드라마,SF	스탠리 크래이머	null		0
3384	지하의 하이재킹	The Taking Of Pelham One Two Three	1974				null	null		0
3386	JFK	Jfk	1991	미국	장편	미스터리,범죄,스릴러	올리버 스톤	워너브러더스 코리아(주)	19920502	0
3388	해리와 헨더슨	Harry And The Hendersons	1987				null	null		0
3390	상하이 서프라이즈	Shanghai Surprise	1986				null	null		0
3394	데이트 소동	Blind Date	1987	미국	장편	코미디,멜로/로맨스	블레이크 에드워즈	null		0
3396	머펫 무비	The Muppet Movie	1979				null	null		0
3398	머펫, 뉴욕을 점령하다	The Muppets Take Manhattan	1984				null	null		0
3399	세사미 스트리트 : 빅버드 가출 소동	Sesame Street Presents Follow That Bird	1985				null	null		0
3404	타이타닉의 최후	Titanic	1953	미국	장편	드라마,멜로/로맨스	진 네글레스코	null		0
3408	에린 브로코비치	Erin Brockovich	2000	미국	장편	드라마	스티븐 소더버그	저지필름	20000504	0
3409	데스티네이션	Final Destination	2000	미국	장편	공포(호러),미스터리,스릴러	제임스 왕	뉴라인 시네마	20000610	0
3412	프라하의 봄	The Unbearable Lightness Of Being	1988	미국	장편	드라마,사극	null	더 사울 젠츠 컴퍼니	19890708	0
3413	임팩트	Impact	1949				null	null		0
3417	진홍의 도적	Crimson Pirate	1952	미국	장편	액션,코미디,어드벤처	로버트 시오드막	워너 브러더스 픽쳐스		0
3420	용감한 변호사 : 저스티스	...And Justice for All	1979				null	null		0
3421	애니멀 하우스	National Lampoon's Animal House	1978				null	null		0
3422	그녀는 그것을 좋아해	She's gotta have it	1986	미국	장편	코미디	스파이크 리	null		0
3423	스쿨 데이즈	School Daze	1988				null	null		0
3424	똑바로 살아라	Do The Right Thing	1989	미국	장편	범죄	스파이크 리	null		0
3425	Mo' Better Blues	모베터 블루스	1990	미국	장편	드라마	스파이크 리	null		0
3426	정글 피버	Jungle Fever 	1991	미국	장편	드라마,멜로/로맨스	스파이크 리	null		0
3427	일망타진	Coogan's Bluff	1968				null	null		0
3428	챔프	The Champ	1979	미국	장편	드라마	프랑코 제피렐리	메트로-골드윈-마이어	19790908	0
3430	추방객	DEATH WISH	1974	미국	장편	액션,범죄	마이클 위너	null	19761015	0
3431	데쓰 위시 2	Death Wish 2	1982		장편		null	null		0
3432	데쓰 위시 3	Death Wish 3	1985	미국	장편	액션	마이클 위너	캐논 그룹, 골렌골로버스프로덕션	19880218	0
3435	이중배상	Double Indemnity	1944	미국	장편	범죄,스릴러	빌리 와일더	null		0
3436	사랑을 위하여	Dying Young	1991	미국	장편	멜로/로맨스	조엘 슈마허	null	19911207	0
3438	닌자 거북이	Teenage Mutant Ninja Turtles	1990	미국	장편	액션,SF,드라마	스티브 바론	골든하베스트	19900714	0
3441	젊은 용사들	Red Dawn	1984				null	null		0
3442	공모지대	Band Of The Hand	1986	미국	장편	액션,범죄	폴 마이클 글레이저	null		0
3443	북극권의 탈출	Born American : Arctic Heat	1986				null	null		0
3444	죽음의 승부	Blood Sport	1988	미국	장편	액션	뉴트 아놀드	null	19900512	0
3446	진실과 코미디	Funny Bones	1995				null	null		0
3447	대지	The Good Earth	1937	미국	장편	드라마	시드니 프랭클린	null		0
3448	굿모닝 베트남	Good Morning, Vietnam	1987	미국	장편	코미디,드라마,전쟁	베리 레빈슨	null		0
3450	그럼피 올드 맨	Grumpy Old Men	1993	미국	장편	코미디	도날드 페트리	null		0
3451	초대받지 않은 손님	Guess Who's Coming To Dinner	1967	미국	장편	드라마,가족	스탠리 크래이머, 기옘 모랄레스	콜럼비아 픽쳐스 코포레이션	19720622	0
3452	로미오 머스트 다이	Romeo Must Die	2000	미국	장편	액션,범죄	안드레이 바르코비악	실버 픽쳐스, 워너 브러더스 픽쳐스	20000429	0
3453	아름다운 언약식	Here On Earth	2000	미국	장편	드라마	마크 피즈나스키	null		0
3454	친구의 친구를 사랑했네	Whatever It Takes	2000	미국	장편	코미디,드라마,멜로/로맨스	데이빗 레인	null		0
3456	천국의 향기	The Color Of Paradise	1999	이란	장편	드라마	마지드 마지디	null		0
3457	웨이킹 더 데드	Waking The Dead	2000	미국	장편	드라마,미스터리,멜로/로맨스	키이스 고든	null		0
3461	파리대왕	Lord Of The Flies	1963	영국	장편	어드벤처,공포(호러)	피터 브룩	null		0
3462	모던 타임즈	Modern Times	1936	미국	장편	코미디	찰리 채플린 	찰리채플린프로덕션, 유나이티드 아티스트	19880702	0
3468	허슬러	The Hustler	1961				null	null		0
3469	신의 법정	Inherit The Wind	1960				null	null		0
3470	데르수 우잘라	Dersu Uzala	1975	러시아,일본	장편	어드벤처,드라마	null	null		0
3471	미지와의 조우	CLOSE ENCOUNTERS OF THE THIRD KIND	1977	미국,영국	장편	드라마	스티븐 스필버그	null	19820313	0
3476	야곱의 사다리	Jacob'S Ladder	1990	미국	장편	미스터리,공포(호러),스릴러	애드리안 라인	카롤코 픽쳐스	19930313	0
3479	레이디 호크 	Ladyhawke	1985	미국	장편	SF,드라마	리차드 도너	이십세기폭스필름코퍼레이션, 워너 브러더스 픽쳐스	19860614	0
3480	루카스	Lucas	1986				null	null		0
3481	사랑도 리콜이 되나요?	High Fidelity	2000	영국,미국	장편	코미디,멜로/로맨스	스티븐 프리어스	null		0
3483	엘도라도	The Road To Eldorado	2000	미국	장편	애니메이션,어드벤처	윌 핀, 제프리 카젠버그, 돈 폴, 비보 베르즈롱	드림웍스 SKG	20000812	0
3484	스컬스	The Skulls	2000	미국	장편	스릴러	롭 코헨	유니버셜 픽쳐스	20000527	0
3489	후크	Hook	1991	미국	장편	가족,어드벤처,판타지	스티븐 스필버그	null	19920620	0
3491	나의 사랑 쇼우퍼	My Chauffeur	1986				null	null		0
3494	진정한 용기	True Grit	1969	미국	장편	어드벤처,서부극(웨스턴)	헨리 해서웨이	null		0
3497	돌아온 맥스 듀간	Max Dugan Returns	1983				null	null		0
3498	미드나잇 익스프레스 	Midnight Express	1978	미국	장편	드라마,범죄,스릴러	알란 파커	null	19960831	0
3499	미저리	Misery	1990	미국	장편	스릴러,공포(호러),드라마	롭 라이너	null	19910301	0
3500	빌리 크리스탈의 토요일 밤의 남자	Mr. Saturday Night	1992	미국	장편	드라마,코미디	빌리 크리스탈	캐슬 락 엔터테인먼트	19940514	0
3501	머피의 로맨스	Murphy's Romance	1985				null	null		0
3502	마이 라이프 	My Life	1993	미국	장편	드라마	브루스 조엘 루빈	null	19940702	0
3504	네트워크	Network	1976	미국	장편	코미디,드라마	시드니 루멧	null		0
3505	노웨이 아웃	No Way Out	1987	미국	장편	드라마	로저 도널드슨	null	19881117	0
3506	달라스의 투혼	North Dallas Forty	1979				null	null		0
3508	아우트 로	The Out Law Josey Wales	1976	미국	장편	서부극(웨스턴),액션	클린트 이스트우드	더 말파소 컴퍼니	19770529	0
3510	프리퀀시	Frequency	2000	미국	장편	범죄,드라마,SF,스릴러	그레고리 호블릿	뉴라인 시네마	20001124	0
3512	다시 사랑할까요	Return To Me	2000	미국	장편	코미디,드라마,멜로/로맨스	보니 헌트	null		0
3513	룰스 오브 인게이지먼트	Rules Of Engagement	2000	미국	장편	스릴러	윌리엄 프리드킨	세븐 아트 프로덕션	20000701	0
3518	엔드 오브 바이오런스	The End Of Violence	1997	프랑스,독일,미국	장편	드라마,스릴러	빔 벤더스	null		0
3521	미스테리 트레인	Mystery Train	1989	일본,미국	장편	코미디	짐 자무시	null		0
3524	아더	Arthur	1981				null	null		0
3525	총각파티	Bachelor Party	1984	미국	장편	코미디	닐 이스라엘	null	19920328	0
3526	우리 아빠 야호	Parenthood	1989				null	null		0
3527	프레데터 	Predator	1987	미국	장편	SF,액션	null	null	19870717	0
3528	사랑과 추억	The Prince Of Tides	1991	미국	장편	드라마,멜로/로맨스	바브라 스트라이샌드	null	19920325	0
3529	포스트맨은 벨을 두번 울린다	The Postman Always Rings Twice	1981	미국	장편	드라마	밥 라펠슨	null	19820703	0
3535	에드 게인	In The Light Of The Moon	2000	미국,포르투갈	장편	범죄,드라마	척 파렐로	null		0
3536	키핑 더 페이스	Keeping The Faith	2000	미국	장편	멜로/로맨스,코미디	에드워드 노튼	스파이글라스 엔터테인먼트	20000610	0
3537	웨어 더 머니 이즈	Where The Money Is	2000	미국	장편	드라마,코미디	마렉 카니브스카	null	20010517	0
3538	우리는 파키스탄인	East Is East	1999	영국	장편	코미디	데미엔 오도넬	null		0
3540	패션 오브 마인드	Passion Of Mind	2000	미국	장편	미스터리,드라마	알랭 베를리네	null	20001111	0
3543	청춘의 양지	Diner	1982				null	null		0
3545	캬바레	Cabaret	1972				null	null		0
3546	베이비 제인에게 무슨 일이 생겼나	What Ever Happened to Baby Jane? 	1962	미국	장편	공포(호러),스릴러	로버트 알드리치	null		0
3549	아가씨와 건달들 	Guys And Dolls	1955	미국	장편	코미디,뮤지컬,멜로/로맨스	조셉 L. 맨키위즈	사무엘 골드윈 컴퍼니	19971115	0
3550	악마의 키스	The Hunger	1983				null	null		0
3551	마라톤맨	Marathon Man	1976	미국	장편	드라마	존 슐레진저	파라마운트 픽쳐스	19780915	0
3553	가십	Gossip	2000	미국	장편	드라마,스릴러	데이비스 구겐하임	null		0
3554	러브 앤 바스켓볼 	Love And Basketball	2000	미국	장편	드라마,멜로/로맨스	지나 프린스-바이스우드	null		0
3555	유(U) - 571	U - 571	2000	프랑스,미국	장편	액션,드라마,스릴러,전쟁	조나단 모스토우	유니버셜 픽쳐스	20000901	0
3556	처녀 자살 소동	The Virgin Suicides	1999	미국	장편	미스터리,멜로/로맨스	소피아 코폴라	null		0
3559	라임라이트	Lime Light	1952	미국	장편	드라마,코미디	찰리 채플린	유나이티드 아티스트	19890826	0
3564	플린스톤	The Flintstones In Viva Rock Vegas	2000	미국	장편	코미디,가족	브라이언 레반트	null	20000729	0
3565	노블리	Where The Heart Is	2000	미국	장편	드라마,멜로/로맨스,코미디	맷 윌리엄스	null	20001014	0
3567	보사 노바	Bossa Nova	2000	브라질,미국	장편	코미디,멜로/로맨스,드라마	브루노 바레토	null		0
3569	백치들	The Idiots	1998	덴마크	장편	코미디,드라마	라스 폰 트리에	null	20000520	0
3571	타임코드	Timecode	2000	미국	장편	드라마	마이크 피기스	null		0
3572	카르노사우르스	Carnosaur	1993				null	null		0
3576	히든	The Hidden	1987	미국	장편	SF	잭 숄더	뉴라인 시네마	19880702	0
3577	투 문 정션	Two Moon Junction	1988	미국	장편	드라마	잘만 킹	null	19880723	0
3578	글래디에이터	Gladiator	2000	미국	장편	액션,사극	리들리 스콧	드림웍스픽쳐스	20000603	0
3580	업 엣 더 빌라	Up At The Villa	2000	미국	장편	드라마	필립 하스	null		0
3581	휴먼 트래픽	Human Traffic	1999	아일랜드,영국	장편	코미디	저스틴 케리건	null		0
3584	브레드레스 	Breathless	1983	미국	장편	드라마,범죄,액션	짐 맥브라이드	null	19830716	0
3593	배틀 필드	Battlefield Earth	2000	미국	장편	SF,액션	로저 크리스찬	모건 크릭 프로덕션즈	20000617	0
3594	열정의 무대	Center Stage	2000	미국	장편	드라마	니콜라스 하이트너	null	20010609	0
3596	스크류드	Screwed	2000	미국	장편	코미디,범죄	스콧 알렉산더, 래리 카라스제우스키	null		0
3598	햄릿 2000	Hamlet	2000	미국	장편	드라마	케네스 브래너	더블 A 필름		0
3599	닻을 올리고	Anchors Aweigh	1945	미국	장편	코미디,뮤지컬	조지 시드니	null		0
3600	블루 하와이	Blue Hawaii	1961				null	null		0
3605	열정의 무대	King Creole	1958	미국	장편	드라마	마이클 커티즈	null		0
3606	춤추는 대뉴욕	On the Town	1949	미국	장편	코미디,어드벤처,뮤지컬	스탠리 도넌	메트로-골드윈-마이어		0
3608	피위의 대모험	Pee-wee's Big Adventure	1985				null	null		0
3610	카니발	Roustabout	1964	미국	장편	드라마,뮤지컬	존 리치	null		0
3611	구피와 도날드	Saludos Amigos	1943				null	null		0
3613	제3의 기회	Things Change	1988				null	null		0
3615	다이너소어	Dinosaur	2000	미국	장편	애니메이션,어드벤처,가족	에릭 레이톤, 랄프 존다그	월트디즈니컴퍼니코리아(주), 월트 디즈니 픽쳐스, 픽사 애니메이션 스튜디오	20000715	0
3616	아넬리스의커밍아웃	Closer	2000		단편		null	null		0
3617	로드 트립	Road Trip	2000	미국	장편	코미디,어드벤처	토드 필립스	null	20001028	0
3618	스몰 타임 크룩스	Small Time Crooks	2000	미국	장편	코미디,멜로/로맨스,범죄	우디 알렌	null	20030124	0
3621	이자벨 아자니의 포제션	Possession	1981				null	null		0
3624	상하이 눈	Shanghai Noon	2000	미국	장편	액션,코미디,어드벤처	톰 듀이	null	20000805	0
3629	황금광 시대	The Gold Rush	1925	미국	장편	어드벤처,코미디,가족	찰리 채플린 	찰리채플린프로덕션	19900217	0
3633	007 제6편 : 여왕폐하 대작전	On Her Majesty's Secret Service	1969				null	null		0
3634	세븐 데이스 인 메이 	Seven Days In May	1964	미국	장편	스릴러	존 프랑켄하이머	null		0
3635	007 나를 사랑한 스파이	The Spy Who Loved Me	1977	영국	장편	스릴러,액션	루이스 길버트	다냐크 프로덕션, 이온 프로덕션	19780415	0
3638	007 문레이커	Moonraker	1979	미국	장편	액션	루이스 길버트	다냐크 프로덕션, 이온 프로덕션	19810107	0
3639	007 제9편 : 황금총을 가진 사나이	The Man With The Golden Gun	1974	영국	장편	액션,어드벤처	가이 해밀튼	유나이티드 아티스트	19750131	0
3645	5시부터 7시까지 클레오	Cleo From 5 To 7 / Cleo De 5 A 7	1962				null	null		0
3646	빅마마 하우스	Big Momma's House	2000	미국	장편	코미디,범죄	라자 고스넬	null	20001103	0
3649	아메리칸 지골로/아메리칸 플레이보이 	American Gigolo	1980	미국	장편	드라마,범죄,스릴러	null	파라마운트 픽쳐스	19850622	0
3654	나바론 요새	The Guns Of Navarone	1961	미국,영국	장편	드라마,액션,어드벤처,전쟁	J. 리 톰슨	콜럼비아 픽쳐스 코포레이션	19740720	0
3661	조종자 3	Puppet Master III : Toulon's Revenge	1991				null	null		0
3662	조종자 3	Puppet Master III : Toulon's Revenge	1991				null	null		0
3668	로미오와 줄리엣	Romeo And Juliet	1968	미국,영국,이탈리아	장편	드라마,멜로/로맨스,사극	프랑코 제피렐리	바즈마크필름즈	19781230	0
3671	브레이징 새들스	Blazing Saddles	1974	미국	장편	코미디	멜 브룩스	null		0
3672	벤지	Benji	1974	미국	장편	드라마,가족,어드벤처	조 캠프	null	19741211	0
3675	화이트 크리스마스	White Christmas	1954	미국	장편	뮤지컬,코미디	마이클 커티즈	null		0
3676	이레이저 헤드	Eraserhead	1977	영국	장편	공포(호러),판타지,드라마	데이빗 린치	American Film Institute	19960713	0
3678	황금팔을 가진 사나이	The Man with the Golden Arm	1955				null	null		0
3681	석양의 건맨	For a Few Dollars More	1965	스페인,이탈리아	장편	드라마	null	null	20080715	0
